Y,X1,X2,X3 
124972848,442,308,918 
35851465,101,635,559 
136543134,598,249,917 
41838860,985,82,518 
290891430,395,978,753 
374454,879,71,6 
65525808,159,688,599 
227319800,760,367,815 
390042,699,62,9 
20451950,50,911,449 
84832027,739,529,217 
48799842,273,643,278 
128290636,293,548,799 
20538018,249,177,466 
67887375,463,255,575 
161535724,721,316,709 
52621856,112,677,694 
511292040,695,906,812 
129105592,539,316,758 
172333980,588,585,501 
55341216,224,291,849 
15281904,44,562,618 
259259000,518,572,875 
11045034,613,21,858 
15793920,914,60,288 
20940003,63,461,721 
705524,233,4,757 
165463200,630,335,784 
81534816,746,759,144 
413111934,619,727,918 
115450800,690,188,890 
400575960,565,916,774 
11370060,452,39,645 
38887608,87,472,947 
508055236,676,809,929 
231994224,343,924,732 
199541502,678,477,617 
49162980,614,255,314 
93247680,192,709,685 
322331340,849,410,926 
24872292,828,57,527 
184044340,956,277,695 
88142826,393,254,883 
49445184,636,688,113 
118576224,663,288,621 
90806310,735,698,177 
18153956,412,139,317 
84681450,870,135,721 
45749565,485,141,669 
138335340,690,701,286 
3149146,847,13,286 
11642652,252,983,47 
21751500,500,853,51 
186168394,782,317,751 
38976168,131,308,966 
183959083,497,847,437 
34218072,63,636,854 
9743652,153,122,522 
53028540,540,347,283 
10015278,91,663,166 
5887241,359,713,23 
344977920,504,930,736 
79821907,619,209,617 
266079646,662,469,857 
316286568,733,922,468 
219682320,740,346,858 
390141360,752,567,915 
273594480,548,795,628 
18926700,598,422,75 
7177248,104,108,639 
477425730,930,659,779 
176677200,820,342,630 
391329120,560,806,867 
11531520,286,560,72 
113448411,843,787,171 
476882640,540,962,918 
11640720,820,26,546 
23029110,585,54,729 
18827640,135,298,468 
116883000,370,972,325 
9113175,621,587,25 
170445990,593,858,335 
108254230,490,259,853 
4193070,615,974,7 
77827230,342,389,585 
402966900,721,621,900 
2703168,24,741,152 
306576864,568,638,846 
159292694,647,341,722 
67734072,263,294,876 
586580984,892,842,781 
303377976,873,359,968 
165576832,344,898,536 
23445804,757,174,178 
224409482,746,319,943 
45571400,860,70,757 
4065930,222,33,555 
110343600,601,540,340 
13398000,77,725,240 
112952448,147,828,928 
17222544,216,822,97 
17341632,672,506,51 
221087040,969,368,620 
197408800,508,725,536 
33652980,333,155,652 
150432048,522,442,652 
37340548,542,98,703 
206138138,422,661,739 
48924300,901,75,724 
356091552,632,846,666 
110407050,675,702,233 
28751760,580,54,918 
110760576,192,893,646 
159366770,614,305,851 
701146368,918,936,816 
36289440,580,132,474 
1195200,12,600,166 
76411993,259,307,961 
93494016,561,384,434 
18278040,55,908,366 
335811240,446,846,890 
229371852,372,953,647 
195540840,360,737,737 
191502960,935,816,251 
62734100,451,260,535 
18014520,244,214,345 
1433355,365,231,17 
34438668,447,412,187 
29458464,743,224,177 
23623488,216,186,588 
593697386,967,823,746 
415990806,453,938,979 
6503200,22,739,400 
454335210,777,890,657 
23755604,463,404,127 
222153960,658,662,510 
3413124,234,66,221 
149955,769,13,15 
134217648,622,666,324 
37390936,209,428,418 
585678200,725,964,838 
500027136,896,662,843 
280255500,651,525,820 
232453760,583,448,890 
2157692,239,244,37 
41812584,251,264,631 
88907926,943,799,118 
25729704,374,234,294 
161593874,241,697,962 
286400,64,5,895 
1065720,8,249,535 
214783470,726,363,815 
166402467,363,789,581 
5072710,86,251,235 
91079040,656,520,267 
24124608,96,414,607 
7865730,970,9,901 
48690720,680,156,459 
9652600,334,50,578 
19649280,640,903,34 
77604864,128,743,816 
6083022,94,583,111 
129997465,283,481,955 
189994,331,287,2 
181381632,512,449,789 
7642440,13,639,920 
12617196,204,487,127 
7684900,62,670,185 
290592180,537,622,870 
22798944,172,526,252 
109658500,646,679,250 
27011382,389,326,213 
36786038,631,103,566 
46699268,682,469,146 
385511280,880,907,483 
79532460,846,238,395 
111410070,886,249,505 
122740,323,190,2 
166156515,903,783,235 
56851245,165,583,591 
28941588,268,117,923 
12209505,961,385,33 
42788928,672,806,79 
23931512,68,941,374 
4052664,11,504,731 
117401592,374,518,606 
20626320,165,208,601 
210519540,915,498,462 
70384572,804,411,213 
78006850,310,295,853 
82200384,609,222,608 
124539946,953,722,181 
128102745,183,733,955 
64522990,295,238,919 
168074340,690,959,254 
282359328,937,438,688 
3560412,12,527,563 
22044960,324,360,189 
2374240,71,55,608 
41842440,918,265,172 
28265600,640,73,605 
136926720,252,960,566 
278422452,794,693,506 
57572910,657,115,762 
429771552,866,784,633 
1405720,311,113,40 
26908992,822,66,496 
5249640,194,123,220 
117216966,262,893,501 
252833688,412,993,618 
432520704,828,848,616 
152020800,575,306,864 
3427200,5,840,816 
196365312,792,596,416 
84080080,964,98,890 
3900616,4,986,989 
36553440,56,860,759 
201213936,789,414,616 
340220337,867,563,697 
243488675,571,461,925 
14175504,588,84,287 
1310400,156,56,150 
85201876,524,277,587 
11932515,69,189,915 
305320000,850,800,449 
91119666,473,291,662 
14112540,78,489,370 
428000733,831,643,801 
204720205,395,709,731 
242447760,688,369,955 
164176000,331,500,992 
229241529,907,297,851 
14774220,778,30,633 
2001000,50,460,87 
24923360,980,578,44 
191924900,850,229,986 
112505355,927,783,155 
68861658,537,194,661 
57205170,561,618,165 
7724752,167,118,392 
127825950,483,395,670 
327724800,404,832,975 
56653554,646,943,93 
101788500,825,398,310 
201697413,519,569,683 
31164000,159,350,560 
10063872,224,384,117 
300144856,311,997,968 
523908,66,147,54 
5577600,84,415,160 
69257133,473,153,957 
157756608,802,683,288 
127948800,672,595,320 
39393840,159,326,760 
6305550,127,150,331 
5544261,9,771,799 
202316135,623,607,535 
31817500,325,110,890 
92645196,644,237,607 
26865976,113,263,904 
3494784,479,114,64 
7063840,901,784,10 
120054025,791,467,325 
244992015,535,697,657 
4284500,41,209,500 
81393340,827,133,740 
2336754,118,861,23 
253049376,328,956,807 
350956230,785,831,538 
128159946,417,543,566 
135195840,460,624,471 
4906200,888,85,65 
189189000,572,735,450 
16105120,992,955,17 
359838864,782,498,924 
90026883,279,459,703 
293984625,605,589,825 
150622672,908,367,452 
39457880,230,557,308 
37499616,396,266,356 
62505432,158,396,999 
253764000,954,380,700 
46495240,502,842,110 
9186120,612,158,95 
7544600,476,50,317 
61634480,92,779,860 
316019340,826,390,981 
31848844,593,463,116 
28796154,934,43,717 
3991632,607,24,274 
276069664,442,824,758 
8425392,191,48,919 
22974732,466,83,594 
78787800,666,845,140 
51971199,211,259,951 
223405840,476,757,620 
40913304,866,254,186 
1159452,9,301,428 
45174784,512,538,164 
1379924,442,223,14 
518931490,847,622,985 
313466400,985,480,663 
287785575,791,525,693 
313545258,647,981,494 
1460385,69,255,83 
73078636,431,388,437 
333650800,784,725,587 
29126240,440,67,988 
251384804,538,634,737 
26235590,731,194,185 
10033400,130,227,340 
474608864,887,736,727 
119939940,435,621,444 
531588288,672,902,877 
226092944,808,322,869 
23588424,228,258,401 
127932480,201,936,680 
59842428,718,87,958 
374188451,817,719,637 
7514122,827,118,77 
1531104,48,82,389 
289842250,745,775,502 
30043068,869,268,129 
268249696,976,806,341 
204921600,821,300,832 
125467344,816,321,479 
128316300,301,580,735 
44414568,792,93,603 
22508826,394,411,139 
467034480,541,990,872 
125204508,858,198,737 
58802940,354,226,735 
285480,732,6,65 
223628544,909,256,961 
43728,911,12,4 
82593680,164,676,745 
21157500,70,403,750 
16295901,779,57,367 
4565484,549,27,308 
3643734,487,58,129 
167366940,916,195,937 
43813896,952,69,667 
21699975,725,907,33 
15240960,144,560,189 
477172080,532,906,990 
316698525,663,965,495 
85280874,833,906,113 
194348960,419,892,520 
387547125,917,525,805 
13763400,113,168,725 
42055500,529,300,265 
17098290,285,303,198 
209819421,573,371,987 
9550590,147,178,365 
162638280,213,808,945 
628504350,915,745,922 
52668252,966,233,234 
5833764,18,934,347 
48276566,442,239,457 
312847920,495,792,798 
487676700,945,846,610 
311421198,563,578,957 
5698848,69,712,116 
4542876,571,12,663 
1868400,346,30,180 
74631880,278,866,310 
86462336,989,128,683 
76146,74,7,147 
137590152,248,609,911 
65832900,700,141,667 
84081168,387,734,296 
180050325,525,481,713 
9798800,262,850,44 
57332205,189,945,321 
474370380,829,612,935 
10841740,851,91,140 
203161140,942,390,553 
105437200,880,155,773 
311980,821,19,20 
120814270,718,461,365 
130347048,949,177,776 
61922246,479,593,218 
202882840,326,740,841 
278122784,503,934,592 
33555744,603,752,74 
3301264,106,34,916 
101360440,394,380,677 
16538015,793,43,485 
53273696,944,203,278 
76552650,311,547,450 
412150154,698,857,689 
18472363,637,47,617 
210671487,977,741,291 
271578754,503,998,541 
202890848,604,422,796 
36764388,417,279,316 
173498880,928,820,228 
368294400,556,720,920 
948213,173,609,9 
37567464,88,529,807 
397800204,796,697,717 
21501600,102,680,310 
6409392,796,44,183 
105579180,530,306,651 
532354680,810,766,858 
191632826,826,253,917 
3931060,7,653,860 
144288564,172,929,903 
446948523,973,963,477 
234443685,493,735,647 
554313496,649,886,964 
192366080,922,256,815 
34814824,206,253,668 
33313200,71,510,920 
857462760,982,882,990 
121451400,210,630,918 
13948928,98,256,556 
211034736,578,792,461 
20454258,647,479,66 
3564184,559,797,8 
100389408,427,372,632 
28920463,331,517,169 
47849565,347,435,317 
11401614,417,98,279 
549202203,699,957,821 
165231360,683,280,864 
161038800,465,555,624 
362736,99,229,16 
36263700,405,814,110 
212494700,275,908,851 
1452816,57,354,72 
39487272,401,373,264 
42854592,352,197,618 
269359236,398,747,906 
40185600,260,966,160 
219257500,770,850,335 
226848024,618,724,507 
157523148,779,246,822 
46610708,118,626,631 
752556,124,289,21 
22278432,578,438,88 
67879504,784,463,187 
6051864,221,652,42 
5108480,16,520,614 
96494550,958,395,255 
4263636,13,724,453 
108883742,347,374,839 
32390725,703,475,97 
76447800,550,429,324 
50164380,180,483,577 
14145000,625,69,328 
1318372,722,913,2 
22105170,279,417,190 
97413888,887,286,384 
424210095,867,747,655 
77172680,214,988,365 
18744092,58,698,463 
366460800,647,944,600 
17116200,771,120,185 
13849290,39,665,534 
11324040,244,70,663 
878625,275,15,213 
189774927,783,901,269 
293889684,762,517,746 
30254840,440,329,209 
67817365,889,365,209 
32906016,748,156,282 
169731100,275,658,938 
16737024,222,152,496 
75358008,386,319,612 
30255324,484,201,311 
158585397,593,291,919 
69458480,392,235,754 
79182400,818,121,800 
120959244,567,401,532 
135616740,505,556,483 
165584916,777,413,516 
6606642,357,974,19 
351089904,886,456,869 
39451125,565,95,735 
158434472,548,386,749 
309348360,423,940,778 
40479464,328,167,739 
7103334,294,653,37 
2817993,193,31,471 
10429992,72,327,443 
1382616,999,4,346 
614607,21,113,259 
13255040,139,149,640 
107502304,268,988,406 
34723908,111,597,524 
115238750,986,625,187 
298635000,926,516,625 
16979600,20,908,935 
356735925,917,475,819 
141478947,489,549,527 
24467560,223,844,130 
534132,148,401,9 
310932930,615,938,539 
394080440,790,724,689 
312091536,706,489,904 
66262560,533,592,210 
3263104,848,296,13 
28158000,228,950,130 
200910690,642,465,673 
6669000,855,52,150 
17374164,109,222,718 
515334380,869,796,745 
648969630,795,947,862 
370609668,627,842,702 
87845594,827,614,173 
37858,1,46,823 
25003806,443,138,409 
139183284,969,241,596 
4612984,428,317,34 
50796375,523,925,105 
41756544,536,144,541 
4674186,549,198,43 
606128384,904,911,736 
256185990,718,881,405 
69865000,785,445,200 
25440,16,795,2 
29228520,444,145,454 
21067200,300,308,228 
89365870,803,359,310 
62490708,406,503,306 
317741312,896,631,562 
13033644,258,67,754 
47145880,419,290,388 
124676622,582,707,303 
61554240,319,536,360 
4796064,624,122,63 
31276808,193,862,188 
75232080,253,840,354 
89238390,914,345,283 
346609536,624,728,763 
36682778,479,118,649 
362290708,988,871,421 
85190404,428,793,251 
20881692,234,214,417 
106538316,193,942,586 
375333000,915,700,586 
58765824,872,468,144 
347045160,460,781,966 
41772462,842,719,69 
310576437,549,717,789 
3988950,30,145,917 
9590679,141,123,553 
231897600,720,915,352 
32149170,186,207,835 
15458240,35,536,824 
56944640,268,640,332 
107393232,316,446,762 
44334290,515,143,602 
8440425,21,699,575 
269118400,515,568,920 
36011528,709,56,907 
88182420,515,751,228 
204186745,601,571,595 
111451872,817,224,609 
368068540,604,805,757 
108304560,780,261,532 
505981826,662,959,797 
31830050,457,70,995 
50060325,595,237,355 
2219316,204,11,989 
48594264,508,321,298 
64619874,579,418,267 
5529650,37,610,245 
94605408,204,684,678 
168414832,734,989,232 
133410900,420,629,505 
203572040,998,658,310 
5936706,669,51,174 
28943438,386,167,449 
141370050,635,410,543 
7701505,293,35,751 
165834330,337,705,698 
7225400,350,26,794 
314902203,583,867,623 
2011392,776,96,27 
174806460,647,790,342 
546975144,904,851,711 
4307100,150,586,49 
83532600,775,998,108 
203273760,340,696,859 
65547265,215,679,449 
398923360,796,737,680 
41044360,86,974,490 
14549288,148,199,494 
176193440,340,844,614 
202718880,390,784,663 
130784724,302,491,882 
8896872,233,222,172 
112229191,331,829,409 
14274560,64,320,697 
19731600,435,378,120 
17018100,135,382,330 
4798260,610,138,57 
56267750,770,925,79 
79744896,496,693,232 
6496812,522,127,98 
256341750,933,350,785 
119972710,263,605,754 
77465622,939,334,247 
5650502,299,859,22 
2767296,568,812,6 
44860968,101,558,796 
19216320,541,888,40 
570065986,827,929,742 
81314324,364,679,329 
479734320,624,895,859 
15059000,50,370,814 
311972922,879,447,794 
7206145,71,265,383 
146024424,936,357,437 
6276636,89,653,108 
618970638,741,883,946 
77316624,912,367,231 
60282300,410,390,377 
134931654,979,741,186 
159782000,700,505,452 
85012070,374,845,269 
1306032,161,169,48 
29645814,141,503,418 
169019136,864,209,936 
3014627,539,17,329 
70157728,232,437,692 
209311479,481,639,681 
34711092,243,164,871 
90514062,933,222,437 
484131648,847,624,916 
80514000,324,875,284 
53923200,685,640,123 
73483776,592,288,431 
33951255,177,227,845 
288217160,517,616,905 
203947038,369,734,753 
45888348,417,244,451 
268730574,322,849,983 
446461863,633,823,857 
198549900,900,487,453 
102216600,823,414,300 
3498600,10,420,833 
13756600,143,148,650 
36484494,614,87,683 
106420629,357,307,971 
67596126,598,919,123 
584878043,887,907,727 
531262800,863,900,684 
120148080,776,397,390 
101000713,703,353,407 
69249640,281,610,404 
30401700,467,75,868 
59433472,92,784,824 
265556880,766,856,405 
205834596,438,902,521 
115902000,752,225,685 
98941248,159,672,926 
6435000,600,975,11 
22679435,167,173,785 
60318720,330,272,672 
34864335,855,121,337 
182465736,309,662,892 
107987112,233,738,628 
424792016,752,979,577 
116357007,169,771,893 
12055032,491,36,682 
16138848,174,187,496 
11599848,351,72,459 
3631719,753,689,7 
287762128,986,764,382 
16649976,217,92,834 
763170150,809,993,950 
93082788,766,157,774 
600995682,939,933,686 
6283110,453,190,73 
4944478,97,154,331 
492164904,917,642,836 
38424792,878,521,84 
206235744,429,724,664 
22767360,968,588,40 
16977600,786,160,135 
551673360,855,784,823 
338822144,818,512,809 
42358448,106,836,478 
33570180,749,108,415 
564120960,832,699,970 
280768025,701,433,925 
38824632,462,149,564 
21139272,328,217,297 
1574608,112,17,827 
215481402,886,549,443 
270597600,588,780,590 
