Y,X1,X2,X3, 
189793656,633,806,372, 
2059040,80,34,757, 
42785888,953,976,46, 
501078240,845,639,928, 
177830800,490,422,860, 
19061664,388,178,276, 
999999,91,407,27, 
4162964,359,52,223, 
251768741,887,989,287, 
11785488,101,663,176, 
2843421,609,29,161, 
8579360,145,172,344, 
98064000,216,454,1000, 
39755144,247,682,236, 
218788000,400,659,830, 
57587712,91,824,768, 
77175384,339,572,398, 
58893345,145,921,441, 
410323200,480,860,994, 
1014930,81,35,358, 
40762800,240,845,201, 
56874510,110,609,849, 
402318,927,1,434, 
96699030,305,318,997, 
2228128,686,112,29, 
96563280,463,869,240, 
307962648,954,882,366, 
320641250,425,955,790, 
73221984,396,232,797, 
16910127,117,477,303, 
280034952,641,668,654, 
167214725,995,551,305, 
336101052,511,708,929, 
87334902,402,717,303, 
13295240,20,922,721, 
511454166,709,753,958, 
193761882,421,486,947, 
45302166,878,189,273, 
261618528,786,586,568, 
14311612,322,626,71, 
208870038,591,394,897, 
254959600,518,535,920, 
423764250,490,887,975, 
54866448,742,711,104, 
64250802,151,462,921, 
45307230,717,710,89, 
274233156,652,471,893, 
136930038,251,651,838, 
15054650,299,53,950, 
83200,520,32,5, 
168495204,678,907,274, 
87945528,209,534,788, 
11983572,244,321,153, 
94605381,351,659,409, 
16980560,167,248,410, 
72651915,199,915,399, 
501212800,982,928,550, 
284993280,495,692,832, 
215191340,931,364,635, 
131210638,146,947,949, 
575063296,808,736,967, 
275934956,946,391,746, 
2118710,206,187,55, 
11389140,131,189,460, 
21471480,423,90,564, 
31850018,386,109,757, 
539185632,661,879,928, 
81244800,155,630,832, 
6502104,441,38,388, 
2792510,7,574,695, 
126173358,422,417,717, 
90274188,421,642,334, 
131583771,549,269,891, 
121419280,976,695,179, 
40244984,442,884,103, 
156128544,748,234,892, 
388604592,789,662,744, 
46252080,207,399,560, 
47705468,482,697,142, 
14496894,729,163,122, 
179597616,528,529,643, 
25016535,93,395,681, 
36240144,114,632,503, 
30580704,264,394,294, 
15300980,580,713,37, 
85709988,323,567,468, 
210025220,530,694,571, 
34851060,101,810,426, 
364521168,432,971,869, 
2069760,420,448,11, 
30271560,836,213,170, 
68217936,213,592,541, 
157747800,350,852,529, 
53610040,74,740,979, 
26093340,531,756,65, 
9730212,346,129,218, 
24116295,651,239,155, 
106743200,580,215,856, 
270309000,956,390,725, 
134979318,414,569,573, 
216792342,926,377,621, 
15141555,165,507,181, 
31458846,382,97,849, 
171760,2,190,452, 
31273176,968,33,979, 
35959104,766,72,652, 
481944000,1000,516,934, 
118922160,997,140,852, 
5354400,138,97,400, 
173398104,552,501,627, 
27672300,36,831,925, 
2737350,63,158,275, 
232231832,476,694,703, 
383971200,480,940,851, 
51147915,505,159,637, 
29183520,652,60,746, 
120054816,527,288,791, 
357782400,738,808,600, 
90486,914,11,9, 
16727296,128,361,362, 
306005013,921,603,551, 
139829202,734,549,347, 
24742080,852,121,240, 
140129730,666,507,415, 
185689675,821,415,545, 
15632136,586,171,156, 
11109168,428,42,618, 
531950400,656,850,954, 
496888000,665,934,800, 
656937,27,839,29, 
1249600,710,32,55, 
10158993,281,927,39, 
1932645,663,55,53, 
96358896,149,998,648, 
37096560,536,769,90, 
3961576,536,19,389, 
64345000,757,425,200, 
3171027,291,641,17, 
17764740,613,92,315, 
78707760,596,213,620, 
69372972,477,353,412, 
29937996,207,418,346, 
3712632,264,343,41, 
80942976,216,844,444, 
2144000,1000,4,536, 
3183880,581,274,20, 
160866740,505,821,388, 
72392320,452,616,260, 
31843839,157,291,697, 
15697800,646,81,300, 
53698480,880,439,139, 
91362620,746,331,370, 
52170048,908,63,912, 
8643240,604,106,135, 
84440734,259,731,446, 
5707308,68,303,277, 
257591684,469,697,788, 
200833800,446,948,475, 
66972962,878,119,641, 
487354725,891,825,663, 
125668600,145,922,940, 
53771102,874,799,77, 
7758246,787,186,53, 
52307703,491,801,133, 
12448000,32,389,1000, 
47356560,219,424,510, 
8266672,38,766,284, 
106906800,385,356,780, 
65840316,222,514,577, 
652270320,890,783,936, 
8492617,233,127,287, 
35384976,712,66,753, 
404352,208,54,36, 
200207700,420,495,963, 
505404000,556,1000,909, 
107639100,995,180,601, 
8196048,188,252,173, 
26086632,363,104,691, 
268656765,845,809,393, 
101562600,453,590,380, 
214996000,400,911,590, 
44041050,646,225,303, 
20267520,640,84,377, 
5272722,259,27,754, 
15371152,857,59,304, 
50921460,387,430,306, 
930258,749,69,18, 
21347025,557,105,365, 
65062080,205,456,696, 
772361856,852,994,912, 
13048932,932,39,359, 
7711872,28,604,456, 
9705582,543,54,331, 
51694848,576,162,554, 
19205550,30,871,735, 
418006710,974,495,867, 
10530688,46,448,511, 
65661100,155,718,590, 
1344441,511,877,3, 
102702600,418,819,300, 
44429635,431,389,265, 
115212708,377,468,653, 
156713088,896,519,337, 
3218825,647,995,5, 
120176091,639,469,401, 
608844600,767,810,980, 
92122738,698,691,191, 
208679874,598,397,879, 
79637580,369,396,545, 
84614400,904,720,130, 
192189522,914,357,589, 
336856234,781,689,626, 
3597000,88,375,109, 
160511120,994,367,440, 
12770667,819,503,31, 
50701248,296,216,793, 
227982144,624,758,482, 
216634825,745,311,935, 
257555760,980,726,362, 
4419360,352,15,837, 
69180480,204,942,360, 
72033600,150,688,698, 
22471284,258,814,107, 
163272032,938,946,184, 
147476394,663,393,566, 
460556928,816,804,702, 
24727,79,1,313, 
13001240,56,295,787, 
561857740,893,965,652, 
398747895,483,977,845, 
32910940,58,895,634, 
193379760,976,259,765, 
146595906,873,982,171, 
17597484,954,46,401, 
133901625,715,227,825, 
340101216,532,936,683, 
20474664,428,469,102, 
10466400,356,140,210, 
130017888,656,847,234, 
378140496,921,766,536, 
136099580,298,545,838, 
24681960,436,185,306, 
2669160,236,145,78, 
539517312,912,628,942, 
24493665,479,487,105, 
47155750,118,575,695, 
42713792,332,136,946, 
282525975,849,783,425, 
305101384,466,938,698, 
305790496,583,592,886, 
60137713,151,887,449, 
782184,26,654,46, 
86055504,766,372,302, 
255445456,688,413,899, 
2943645,101,67,435, 
12077100,189,100,639, 
32922714,167,206,957, 
90624768,928,626,156, 
1874880,155,336,36, 
190621368,761,639,392, 
592619520,808,768,955, 
162279000,855,949,200, 
262453828,529,812,611, 
44041140,286,354,435, 
634547644,782,937,866, 
261295344,824,446,711, 
222000135,367,823,735, 
46811072,944,92,539, 
14071330,47,455,658, 
226662240,419,736,735, 
7593040,260,196,149, 
38999925,129,417,725, 
75625632,111,906,752, 
79973184,542,232,636, 
57206400,236,303,800, 
22994686,407,689,82, 
180087016,508,361,982, 
626095617,807,809,959, 
4037540,52,265,293, 
4188448,163,32,803, 
42631162,967,329,134, 
755040,390,484,4, 
32771780,230,373,382, 
152936540,466,370,887, 
3750840,906,69,60, 
23285412,59,684,577, 
275381640,636,849,510, 
325298594,971,382,877, 
130193700,798,650,251, 
193654758,978,383,517, 
1011500,119,340,25, 
300532720,932,460,701, 
23580480,140,528,319, 
182498800,236,836,925, 
30732054,717,58,739, 
142037880,159,971,920, 
2458645,353,7,995, 
60826920,145,681,616, 
123798,3,94,439, 
334789288,662,956,529, 
16376256,96,351,486, 
27328800,40,708,965, 
38111044,514,131,566, 
216311472,694,962,324, 
252038648,443,722,788, 
1806210,45,94,427, 
136895616,277,858,576, 
167159520,495,692,488, 
20519772,598,301,114, 
47925504,352,279,488, 
14433408,408,88,402, 
743346891,903,993,829, 
299048140,811,716,515, 
31481450,350,481,187, 
115679340,756,303,505, 
20076608,64,593,529, 
101612528,184,659,838, 
68491420,335,647,316, 
827708305,893,985,941, 
64657926,162,549,727, 
36305960,874,155,268, 
21444544,367,88,664, 
143262910,919,917,170, 
4511560,172,61,430, 
21109172,68,427,727, 
45726330,845,933,58, 
358001578,667,787,682, 
7182532,23,532,587, 
137592900,782,575,306, 
180033406,419,653,658, 
100366240,661,208,730, 
19384228,86,449,502, 
76028208,452,428,393, 
52910900,524,175,577, 
9637296,236,164,249, 
382033968,831,944,487, 
14155350,746,25,759, 
21958020,471,315,148, 
171393184,544,431,731, 
263498720,824,542,590, 
220052454,782,967,291, 
396573320,988,451,890, 
124586520,930,428,313, 
15243480,92,630,263, 
138527664,638,664,327, 
448678008,646,708,981, 
34042944,593,299,192, 
8400,3,200,14, 
317738988,556,987,579, 
87455369,587,383,389, 
85583920,386,460,482, 
9488724,222,497,86, 
52348800,779,140,480, 
5368948,446,26,463, 
14248234,26,647,847, 
21338201,223,103,929, 
270894519,873,457,679, 
15204945,453,49,685, 
489632688,934,809,648, 
66218300,193,730,470, 
20288352,227,133,672, 
16019850,77,475,438, 
263803488,591,592,754, 
10094000,721,500,28, 
3132010,886,101,35, 
11935800,698,900,19, 
74921760,423,205,864, 
2317500,309,750,10, 
64218852,412,207,753, 
32193536,64,844,596, 
4712400,24,231,850, 
12096084,371,66,494, 
35605050,589,78,775, 
111117462,943,246,479, 
183724720,670,454,604, 
206262784,304,728,932, 
241020220,391,833,740, 
103917534,259,861,466, 
83910600,379,738,300, 
62955750,550,195,587, 
31024752,67,528,877, 
20596736,452,64,712, 
170617824,458,597,624, 
438598764,801,734,746, 
5278780,13,790,514, 
1354320,165,72,114, 
48641644,641,122,622, 
46519335,387,829,145, 
12827760,565,129,176, 
1961197,557,7,503, 
58871736,666,539,164, 
4894656,592,159,52, 
86554516,514,269,626, 
15747690,826,615,31, 
761880,907,10,84, 
792000,550,16,90, 
48780900,63,890,870, 
51272000,260,200,986, 
172940636,347,517,964, 
612360000,960,675,945, 
120932937,271,537,831, 
103737429,243,529,807, 
414885822,843,823,598, 
184215600,922,216,925, 
104030244,817,262,486, 
215953412,431,547,916, 
70034000,194,361,1000, 
6515250,73,125,714, 
91364922,726,711,177, 
62468910,229,866,315, 
284604840,783,520,699, 
8593536,483,278,64, 
7028736,416,66,256, 
399964848,633,782,808, 
44739801,867,309,167, 
16174521,821,33,597, 
2428415,335,11,659, 
201846200,394,940,545, 
24929268,222,182,617, 
3048800,40,103,740, 
352099272,644,879,622, 
33510474,274,321,381, 
182601426,427,542,789, 
100849644,476,513,413, 
13240458,198,287,233, 
70764540,901,119,660, 
200957148,722,423,658, 
27918852,191,156,937, 
58437000,604,774,125, 
149775870,263,615,926, 
68774775,969,835,85, 
215682468,428,723,697, 
373620522,802,627,743, 
40643175,753,425,127, 
75765740,790,607,158, 
16412760,180,546,167, 
6958406,338,173,119, 
458925,725,1,633, 
5840310,29,490,411, 
1680570,213,263,30, 
853520,454,470,4, 
146899620,966,411,370, 
77895804,222,706,497, 
404238516,902,678,661, 
177096420,366,635,762, 
80776106,787,146,703, 
3710130,15,566,437, 
83390712,204,653,626, 
160080687,663,533,453, 
120963696,691,336,521, 
1137948,124,133,69, 
90292384,307,728,404, 
701556,181,646,6, 
19447776,244,328,243, 
125112295,253,995,497, 
9560800,200,646,74, 
96335195,913,235,449, 
5887107,213,111,249, 
84925022,599,533,266, 
48224100,725,723,92, 
67703229,671,303,333, 
812464,34,824,29, 
21792584,958,44,517, 
390010530,721,741,730, 
738489180,793,935,996, 
155649000,1000,507,307, 
267295392,364,846,868, 
122672088,406,436,693, 
519976314,867,699,858, 
306028800,924,552,600, 
263746560,446,768,770, 
185555160,628,882,335, 
4298670,9,610,783, 
272621700,325,863,972, 
13105784,466,158,178, 
90287400,415,980,222, 
1762560,135,51,256, 
6345696,608,71,147, 
29862948,79,436,867, 
55124664,861,604,106, 
106947390,370,461,627, 
7620480,756,14,720, 
91359549,999,109,839, 
2394600,921,25,104, 
568404679,887,773,829, 
100490220,580,207,837, 
67932774,126,871,619, 
62636864,482,131,992, 
236787782,371,737,866, 
154522284,634,294,829, 
79519320,486,405,404, 
27199800,100,657,414, 
150577770,371,498,815, 
122402295,915,183,731, 
3484068,111,38,826, 
195426,33,329,18, 
154617100,734,383,550, 
235579980,695,601,564, 
10561280,892,74,160, 
333084400,850,488,803, 
63784276,398,706,227, 
74163600,810,120,763, 
196454700,965,780,261, 
24176880,156,540,287, 
31009716,523,549,108, 
306895212,691,507,876, 
123930,102,27,45, 
172594518,771,274,817, 
809413332,871,962,966, 
105229575,765,305,451, 
7198599,51,191,739, 
9358336,148,128,494, 
9160056,321,58,492, 
408207135,885,503,917, 
164007160,731,568,395, 
134270928,888,319,474, 
1347708,257,19,276, 
389418471,849,741,619, 
206717280,784,705,374, 
8480790,241,690,51, 
210760500,745,410,690, 
152818406,527,587,494, 
200312658,818,897,273, 
6282879,281,771,29, 
39829482,891,217,206, 
61414080,988,140,444, 
223130376,399,648,863, 
112145782,721,166,937, 
131018850,258,555,915, 
127462770,367,765,454, 
454094109,763,801,743, 
97786080,240,623,654, 
84488000,895,200,472, 
138150116,793,449,388, 
251166524,479,614,854, 
396981,351,377,3, 
105388800,330,499,640, 
84425820,417,955,212, 
103139325,465,477,465, 
15965892,87,246,746, 
24719400,600,93,443, 
8450100,687,20,615, 
6580860,858,118,65, 
9691032,349,178,156, 
37789440,780,64,757, 
71988125,275,283,925, 
76659765,355,273,791, 
94861376,431,362,608, 
77011704,812,479,198, 
9100168,79,238,484, 
23131376,263,92,956, 
94393656,958,612,161, 
45213552,464,401,243, 
10022040,873,820,14, 
15529600,460,422,80, 
205596300,525,443,884, 
183034215,819,705,317, 
68634300,245,644,435, 
63769860,946,107,630, 
83030883,389,507,421, 
535088376,666,852,943, 
299969352,604,918,541, 
70387590,299,826,285, 
148727148,453,422,778, 
73368750,903,625,130, 
30909060,260,777,153, 
4782288,28,662,258, 
391374552,886,843,524, 
86629662,967,158,567, 
74215843,551,797,169, 
79353312,866,996,92, 
3835944,903,18,236, 
147410910,639,391,590, 
845424,24,206,171, 
35461970,766,985,47, 
106789918,703,503,302, 
42172811,811,349,149, 
60903360,532,135,848, 
267625832,347,901,856, 
141460176,962,557,264, 
7902720,504,224,70, 
114758500,850,587,230, 
66853248,352,714,266, 
162184608,321,912,554, 
26968032,84,728,441, 
66769920,288,840,276, 
37371632,269,304,457, 
8065742,719,79,142, 
93361008,338,677,408, 
222514776,792,589,477, 
226232670,386,953,615, 
51044800,610,523,160, 
6248340,522,14,855, 
105065100,420,459,545, 
323201568,804,872,461, 
38998800,60,690,942, 
2964000,50,208,285, 
29549520,105,656,429, 
1315800,6,645,340, 
239396040,765,767,408, 
135208788,494,754,363, 
34269030,615,222,251, 
208514592,488,858,498, 
14481648,158,134,684, 
1560240,4,990,394, 
290625720,852,385,886, 
61686625,319,875,221, 
68544,2,336,102, 
5795636,44,217,607, 
51801522,433,381,314, 
16938412,41,716,577, 
260762868,828,339,929, 
294984,482,204,3, 
60685920,666,680,134, 
28808472,561,98,524, 
16160490,345,111,422, 
7056270,326,117,185, 
346143602,727,497,958, 
63650125,389,875,187, 
23087904,752,129,238, 
7040565,31,441,515, 
15178716,134,261,434, 
161861112,756,574,373, 
127672824,452,358,789, 
105450336,764,648,213, 
17875466,323,413,134, 
7755876,87,646,138, 
140210808,419,573,584, 
85413900,905,780,121, 
162450714,753,401,538, 
150359300,403,455,820, 
6235251,363,193,89, 
77547480,795,712,137, 
302916450,545,582,955, 
39822120,780,127,402, 
101659320,588,510,339, 
135013739,721,941,199, 
97844760,505,621,312, 
478955200,800,641,934, 
525119133,917,777,737, 
114795600,542,300,706, 
40698436,331,236,521, 
25956090,353,855,86, 
11767840,98,380,316, 
475242192,752,639,989, 
210791600,815,305,848, 
7722702,342,39,579, 
154953898,506,373,821, 
21277368,196,326,333, 
109440870,413,363,730, 
19497933,179,147,741, 
54196740,234,530,437, 
21845032,44,502,989, 
126100800,432,525,556, 
14372010,655,23,954, 
431155347,651,911,727, 
54320680,310,284,617, 
12824409,493,897,29, 
760087440,996,790,966, 
5411952,9,784,767, 
23156004,166,402,347, 
66658402,353,359,526, 
28597374,481,734,81, 
186691040,955,596,328, 
7261056,594,64,191, 
17455176,657,324,82, 
241753512,429,812,694, 
216622224,819,488,542, 
113110800,779,220,660, 
77144001,201,851,451, 
254236800,710,373,960, 
12747501,51,507,493, 
414441900,948,725,603, 
21471450,325,726,91, 
280945875,475,917,645, 
10219380,15,731,932, 
7043712,26,996,272, 
411601379,503,973,841, 
311656956,956,643,507, 
660333795,955,911,759, 
278250000,875,530,600, 
44055873,149,699,423, 
2711016,308,18,489, 
81383760,610,981,136, 
17532912,708,41,604, 
26828074,169,203,782, 
8537100,995,52,165, 
77420000,79,1000,980, 
7532460,30,666,377, 
122502699,431,297,957, 
131199132,986,201,662, 
252751968,948,552,483, 
34608263,829,383,109, 
19650708,973,198,102, 
175348558,406,553,781, 
21688344,31,738,948, 
147906000,360,415,990, 
1709050,14,475,257, 
102030240,788,996,130, 
368057358,883,558,747, 
11516960,520,226,98, 
34339825,673,785,65, 
48124224,344,201,696, 
3638250,99,50,735, 
121125000,340,950,375, 
16691654,49,731,466, 
81313500,718,125,906, 
23603034,78,311,973, 
21280000,250,304,280, 
232137048,572,559,726, 
131099736,366,596,601, 
21257600,728,400,73, 
332614212,854,467,834, 
29866955,145,703,293, 
19988800,200,248,403, 
482111784,606,861,924, 
49549656,403,436,282, 
162129216,488,654,508, 
189037992,892,418,507, 
